Route,Departing_Port,Arriving_Port,Airline,Date,Sectors_Scheduled,Sectors_Flown,Cancellations,Departures_On_Time,Arrivals_On_Time,Departures_Delayed,Arrivals_Delayed,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month,lat0,long0,lat1,long1
Kalgoorlie-Perth,Kalgoorlie,Perth,QantasLink,Jul-21,63.0,58,5.0,48.0,47.0,10.0,11.0,19146,261,55.0,538,10300548,18714868,34786,2021,7,-30.789,121.462,-31.961,115.868
Kalgoorlie-Perth,Kalgoorlie,Perth,Virgin Australia,Jul-21,27.0,26,1.0,18.0,17.0,8.0,9.0,19146,261,55.0,538,10300548,18714868,34786,2021,7,-30.789,121.462,-31.961,115.868
Kalgoorlie-Perth,Kalgoorlie,Perth,Virgin Australia Regional Airlines,Jul-21,30.0,30,0.0,23.0,22.0,7.0,8.0,19146,261,55.0,538,10300548,18714868,34786,2021,7,-30.789,121.462,-31.961,115.868
Kalgoorlie-Perth,Kalgoorlie,Perth,All Airlines,Jul-21,132.0,126,6.0,98.0,95.0,28.0,31.0,19146,261,55.0,538,10300548,18714868,34786,2021,7,-30.789,121.462,-31.961,115.868
Karratha-Perth,Karratha,Perth,Qantas,Jul-21,38.0,37,1.0,34.0,35.0,3.0,2.0,37067,379,60.7,1250,46333750,76285000,61028,2021,7,-20.712,116.773,-31.961,115.868
Karratha-Perth,Karratha,Perth,QantasLink,Jul-21,113.0,95,18.0,84.0,77.0,11.0,18.0,37067,379,60.7,1250,46333750,76285000,61028,2021,7,-20.712,116.773,-31.961,115.868
Karratha-Perth,Karratha,Perth,Virgin Australia,Jul-21,34.0,34,0.0,21.0,25.0,13.0,9.0,37067,379,60.7,1250,46333750,76285000,61028,2021,7,-20.712,116.773,-31.961,115.868
Karratha-Perth,Karratha,Perth,Virgin Australia Regional Airlines,Jul-21,20.0,20,0.0,14.0,14.0,6.0,6.0,37067,379,60.7,1250,46333750,76285000,61028,2021,7,-20.712,116.773,-31.961,115.868
Karratha-Perth,Karratha,Perth,All Airlines,Jul-21,205.0,186,19.0,153.0,151.0,33.0,35.0,37067,379,60.7,1250,46333750,76285000,61028,2021,7,-20.712,116.773,-31.961,115.868
Perth-Newman,Perth,Newman,Qantas,Jul-21,22.0,22,0.0,22.0,22.0,0.0,0.0,25024,334,45.9,1019,25499456,55543652,54508,2021,7,-31.961,115.868,-23.418,119.803
Perth-Newman,Perth,Newman,QantasLink,Jul-21,91.0,83,8.0,75.0,75.0,8.0,8.0,25024,334,45.9,1019,25499456,55543652,54508,2021,7,-31.961,115.868,-23.418,119.803
Perth-Newman,Perth,Newman,Virgin Australia,Jul-21,36.0,35,1.0,30.0,29.0,5.0,6.0,25024,334,45.9,1019,25499456,55543652,54508,2021,7,-31.961,115.868,-23.418,119.803
Perth-Newman,Perth,Newman,Virgin Australia Regional Airlines,Jul-21,20.0,20,0.0,20.0,20.0,0.0,0.0,25024,334,45.9,1019,25499456,55543652,54508,2021,7,-31.961,115.868,-23.418,119.803
Perth-Newman,Perth,Newman,All Airlines,Jul-21,169.0,160,9.0,147.0,146.0,13.0,14.0,25024,334,45.9,1019,25499456,55543652,54508,2021,7,-31.961,115.868,-23.418,119.803
Albury-Sydney,Albury,Sydney,QantasLink,Jul-21,64.0,31,33.0,29.0,29.0,2.0,2.0,0,0,0.0,452,0,0,0,2021,7,-36.068,146.958,-33.924,150.988
Albury-Sydney,Albury,Sydney,Rex Airlines,Jul-21,39.0,31,8.0,28.0,29.0,3.0,2.0,0,0,0.0,452,0,0,0,2021,7,-36.068,146.958,-33.924,150.988
Albury-Sydney,Albury,Sydney,All Airlines,Jul-21,103.0,62,41.0,57.0,58.0,5.0,4.0,0,0,0.0,452,0,0,0,2021,7,-36.068,146.958,-33.924,150.988
Armidale-Sydney,Armidale,Sydney,QantasLink,Jul-21,43.0,26,17.0,21.0,21.0,5.0,5.0,0,0,0.0,382,0,0,0,2021,7,-30.528,151.617,-33.924,150.988
Armidale-Sydney,Armidale,Sydney,Rex Airlines,Jul-21,27.0,21,6.0,17.0,17.0,4.0,4.0,0,0,0.0,382,0,0,0,2021,7,-30.528,151.617,-33.924,150.988
Armidale-Sydney,Armidale,Sydney,All Airlines,Jul-21,70.0,47,23.0,38.0,38.0,9.0,9.0,0,0,0.0,382,0,0,0,2021,7,-30.528,151.617,-33.924,150.988
Brisbane-Emerald,Brisbane,Emerald,QantasLink,Jul-21,126.0,114,12.0,105.0,103.0,9.0,11.0,11189,323,51.0,653,7306417,14338574,21958,2021,7,-27.570,153.008,-23.567,148.179
Brisbane-Emerald,Brisbane,Emerald,Virgin Australia,Jul-21,26.0,26,0.0,24.0,24.0,2.0,2.0,11189,323,51.0,653,7306417,14338574,21958,2021,7,-27.570,153.008,-23.567,148.179
Brisbane-Emerald,Brisbane,Emerald,All Airlines,Jul-21,152.0,140,12.0,129.0,127.0,11.0,13.0,11189,323,51.0,653,7306417,14338574,21958,2021,7,-27.570,153.008,-23.567,148.179
Brisbane-Gladstone,Brisbane,Gladstone,QantasLink,Jul-21,116.0,98,18.0,91.0,91.0,7.0,7.0,11259,300,49.3,434,4886406,9905616,22824,2021,7,-27.570,153.008,-23.870,151.223
Brisbane-Gladstone,Brisbane,Gladstone,Virgin Australia,Jul-21,53.0,52,1.0,51.0,50.0,1.0,2.0,11259,300,49.3,434,4886406,9905616,22824,2021,7,-27.570,153.008,-23.870,151.223
Brisbane-Gladstone,Brisbane,Gladstone,All Airlines,Jul-21,169.0,150,19.0,142.0,141.0,8.0,9.0,11259,300,49.3,434,4886406,9905616,22824,2021,7,-27.570,153.008,-23.870,151.223
Brisbane-Rockhampton,Brisbane,Rockhampton,QantasLink,Jul-21,168.0,157,11.0,148.0,145.0,9.0,12.0,28712,549,52.0,518,14872816,28613284,55238,2021,7,-27.570,153.008,-23.382,150.475
Brisbane-Rockhampton,Brisbane,Rockhampton,Virgin Australia,Jul-21,103.0,99,4.0,92.0,91.0,7.0,8.0,28712,549,52.0,518,14872816,28613284,55238,2021,7,-27.570,153.008,-23.382,150.475
Brisbane-Rockhampton,Brisbane,Rockhampton,All Airlines,Jul-21,271.0,256,15.0,240.0,236.0,16.0,20.0,28712,549,52.0,518,14872816,28613284,55238,2021,7,-27.570,153.008,-23.382,150.475
Cairns-Townsville,Cairns,Townsville,QantasLink,Jul-21,119.0,119,0.0,113.0,111.0,6.0,8.0,10404,312,52.5,284,2954736,5628312,19818,2021,7,-16.886,145.755,-19.253,146.765
Cairns-Townsville,Cairns,Townsville,Rex Airlines,Jul-21,21.0,21,0.0,18.0,17.0,3.0,4.0,10404,312,52.5,284,2954736,5628312,19818,2021,7,-16.886,145.755,-19.253,146.765
Cairns-Townsville,Cairns,Townsville,All Airlines,Jul-21,140.0,140,0.0,131.0,128.0,9.0,12.0,10404,312,52.5,284,2954736,5628312,19818,2021,7,-16.886,145.755,-19.253,146.765
Dubbo-Sydney,Dubbo,Sydney,QantasLink,Jul-21,69.0,28,41.0,27.0,25.0,1.0,3.0,0,0,0.0,310,0,0,0,2021,7,-32.217,148.575,-33.924,150.988
Dubbo-Sydney,Dubbo,Sydney,Rex Airlines,Jul-21,47.0,37,10.0,34.0,35.0,3.0,2.0,0,0,0.0,310,0,0,0,2021,7,-32.217,148.575,-33.924,150.988
Dubbo-Sydney,Dubbo,Sydney,All Airlines,Jul-21,116.0,65,51.0,61.0,60.0,4.0,5.0,0,0,0.0,310,0,0,0,2021,7,-32.217,148.575,-33.924,150.988
Melbourne-Mildura,Melbourne,Mildura,QantasLink,Jul-21,104.0,74,30.0,51.0,53.0,23.0,21.0,0,0,0.0,457,0,0,0,2021,7,-38.039,144.469,-34.229,142.086
Melbourne-Mildura,Melbourne,Mildura,Rex Airlines,Jul-21,62.0,51,11.0,44.0,42.0,7.0,9.0,0,0,0.0,457,0,0,0,2021,7,-38.039,144.469,-34.229,142.086
Melbourne-Mildura,Melbourne,Mildura,All Airlines,Jul-21,166.0,125,41.0,95.0,95.0,30.0,30.0,0,0,0.0,457,0,0,0,2021,7,-38.039,144.469,-34.229,142.086
Adelaide-Brisbane,Adelaide,Brisbane,Jetstar,Aug-21,26.0,14,12.0,13.0,14.0,1.0,0.0,6622,118,37.3,1622,10740884,28832672,17776,2021,8,-34.945,138.531,-27.570,153.008
Adelaide-Brisbane,Adelaide,Brisbane,Qantas,Aug-21,35.0,15,20.0,15.0,14.0,0.0,1.0,6622,118,37.3,1622,10740884,28832672,17776,2021,8,-34.945,138.531,-27.570,153.008
Adelaide-Brisbane,Adelaide,Brisbane,Virgin Australia,Aug-21,40.0,22,18.0,20.0,20.0,2.0,2.0,6622,118,37.3,1622,10740884,28832672,17776,2021,8,-34.945,138.531,-27.570,153.008
Adelaide-Brisbane,Adelaide,Brisbane,All Airlines,Aug-21,101.0,51,50.0,48.0,48.0,3.0,3.0,6622,118,37.3,1622,10740884,28832672,17776,2021,8,-34.945,138.531,-27.570,153.008
Adelaide-Melbourne,Adelaide,Melbourne,Jetstar,Aug-21,25.0,14,11.0,11.0,12.0,3.0,2.0,4707,229,21.8,643,3026601,13901660,21620,2021,8,-34.945,138.531,-38.039,144.469
Adelaide-Melbourne,Adelaide,Melbourne,Qantas,Aug-21,54.0,24,30.0,24.0,24.0,0.0,0.0,4707,229,21.8,643,3026601,13901660,21620,2021,8,-34.945,138.531,-38.039,144.469
Adelaide-Melbourne,Adelaide,Melbourne,Virgin Australia,Aug-21,49.0,23,26.0,20.0,22.0,3.0,1.0,4707,229,21.8,643,3026601,13901660,21620,2021,8,-34.945,138.531,-38.039,144.469
Adelaide-Melbourne,Adelaide,Melbourne,All Airlines,Aug-21,128.0,61,67.0,55.0,58.0,6.0,3.0,4707,229,21.8,643,3026601,13901660,21620,2021,8,-34.945,138.531,-38.039,144.469
Adelaide-Perth,Adelaide,Perth,Jetstar,Aug-21,12.0,2,10.0,2.0,2.0,0.0,0.0,6418,138,37.0,2120,13606160,36803200,17360,2021,8,-34.945,138.531,-31.961,115.868
Adelaide-Perth,Adelaide,Perth,Qantas,Aug-21,47.0,25,22.0,24.0,22.0,1.0,3.0,6418,138,37.0,2120,13606160,36803200,17360,2021,8,-34.945,138.531,-31.961,115.868
Adelaide-Perth,Adelaide,Perth,Virgin Australia,Aug-21,17.0,14,3.0,12.0,11.0,2.0,3.0,6418,138,37.0,2120,13606160,36803200,17360,2021,8,-34.945,138.531,-31.961,115.868
Adelaide-Perth,Adelaide,Perth,Virgin Australia Regional Airlines,Aug-21,8.0,8,0.0,8.0,8.0,0.0,0.0,6418,138,37.0,2120,13606160,36803200,17360,2021,8,-34.945,138.531,-31.961,115.868
Adelaide-Perth,Adelaide,Perth,All Airlines,Aug-21,84.0,49,35.0,46.0,43.0,3.0,6.0,6418,138,37.0,2120,13606160,36803200,17360,2021,8,-34.945,138.531,-31.961,115.868
Adelaide-Sydney,Adelaide,Sydney,Jetstar,Aug-21,17.0,17,0.0,17.0,17.0,0.0,0.0,1276,134,9.1,1167,1489092,16345002,14006,2021,8,-34.945,138.531,-33.924,150.988
Adelaide-Sydney,Adelaide,Sydney,Virgin Australia,Aug-21,22.0,21,1.0,20.0,20.0,1.0,1.0,1276,134,9.1,1167,1489092,16345002,14006,2021,8,-34.945,138.531,-33.924,150.988
Adelaide-Sydney,Adelaide,Sydney,All Airlines,Aug-21,39.0,38,1.0,37.0,37.0,1.0,1.0,1276,134,9.1,1167,1489092,16345002,14006,2021,8,-34.945,138.531,-33.924,150.988
Brisbane-Cairns,Brisbane,Cairns,Jetstar,Aug-21,89.0,62,27.0,54.0,52.0,8.0,10.0,44491,496,60.3,1391,61886981,102558430,73730,2021,8,-27.570,153.008,-16.886,145.755
Brisbane-Cairns,Brisbane,Cairns,Qantas,Aug-21,122.0,85,37.0,81.0,73.0,4.0,12.0,44491,496,60.3,1391,61886981,102558430,73730,2021,8,-27.570,153.008,-16.886,145.755
Brisbane-Cairns,Brisbane,Cairns,QantasLink,Aug-21,3.0,2,1.0,2.0,1.0,0.0,1.0,44491,496,60.3,1391,61886981,102558430,73730,2021,8,-27.570,153.008,-16.886,145.755
Brisbane-Cairns,Brisbane,Cairns,Virgin Australia,Aug-21,110.0,59,51.0,54.0,52.0,5.0,7.0,44491,496,60.3,1391,61886981,102558430,73730,2021,8,-27.570,153.008,-16.886,145.755
Brisbane-Cairns,Brisbane,Cairns,All Airlines,Aug-21,324.0,208,116.0,191.0,178.0,17.0,30.0,44491,496,60.3,1391,61886981,102558430,73730,2021,8,-27.570,153.008,-16.886,145.755
Brisbane-Darwin,Brisbane,Darwin,Jetstar,Aug-21,27.0,11,16.0,10.0,7.0,1.0,4.0,13040,171,46.1,2852,37190080,80728712,28306,2021,8,-27.570,153.008,-12.415,130.877
Brisbane-Darwin,Brisbane,Darwin,Qantas,Aug-21,50.0,38,12.0,35.0,25.0,3.0,13.0,13040,171,46.1,2852,37190080,80728712,28306,2021,8,-27.570,153.008,-12.415,130.877
Brisbane-Darwin,Brisbane,Darwin,Virgin Australia,Aug-21,41.0,29,12.0,27.0,27.0,2.0,2.0,13040,171,46.1,2852,37190080,80728712,28306,2021,8,-27.570,153.008,-12.415,130.877
Brisbane-Darwin,Brisbane,Darwin,All Airlines,Aug-21,118.0,78,40.0,72.0,59.0,6.0,19.0,13040,171,46.1,2852,37190080,80728712,28306,2021,8,-27.570,153.008,-12.415,130.877
Brisbane-Hobart,Brisbane,Hobart,Jetstar,Aug-21,22.0,17,5.0,14.0,14.0,3.0,3.0,10002,100,56.9,1791,17913582,31460706,17566,2021,8,-27.570,153.008,-42.836,147.510
Brisbane-Hobart,Brisbane,Hobart,Qantas,Aug-21,9.0,2,7.0,2.0,2.0,0.0,0.0,10002,100,56.9,1791,17913582,31460706,17566,2021,8,-27.570,153.008,-42.836,147.510
Brisbane-Hobart,Brisbane,Hobart,QantasLink,Aug-21,4.0,3,1.0,2.0,2.0,1.0,1.0,10002,100,56.9,1791,17913582,31460706,17566,2021,8,-27.570,153.008,-42.836,147.510
Brisbane-Hobart,Brisbane,Hobart,Virgin Australia,Aug-21,42.0,28,14.0,26.0,27.0,2.0,1.0,10002,100,56.9,1791,17913582,31460706,17566,2021,8,-27.570,153.008,-42.836,147.510
Brisbane-Hobart,Brisbane,Hobart,All Airlines,Aug-21,77.0,50,27.0,44.0,45.0,6.0,5.0,10002,100,56.9,1791,17913582,31460706,17566,2021,8,-27.570,153.008,-42.836,147.510
Brisbane-Mackay,Brisbane,Mackay,Jetstar,Aug-21,31.0,26,5.0,24.0,24.0,2.0,2.0,26853,308,60.9,797,21401841,35152482,44106,2021,8,-27.570,153.008,-21.172,149.180
Brisbane-Mackay,Brisbane,Mackay,Qantas,Aug-21,76.0,41,35.0,41.0,40.0,0.0,1.0,26853,308,60.9,797,21401841,35152482,44106,2021,8,-27.570,153.008,-21.172,149.180
Brisbane-Mackay,Brisbane,Mackay,QantasLink,Aug-21,15.0,11,4.0,10.0,10.0,1.0,1.0,26853,308,60.9,797,21401841,35152482,44106,2021,8,-27.570,153.008,-21.172,149.180
Brisbane-Mackay,Brisbane,Mackay,Virgin Australia,Aug-21,82.0,53,29.0,52.0,53.0,1.0,0.0,26853,308,60.9,797,21401841,35152482,44106,2021,8,-27.570,153.008,-21.172,149.180
Brisbane-Mackay,Brisbane,Mackay,All Airlines,Aug-21,204.0,131,73.0,127.0,127.0,4.0,4.0,26853,308,60.9,797,21401841,35152482,44106,2021,8,-27.570,153.008,-21.172,149.180
Brisbane-Melbourne,Brisbane,Melbourne,Jetstar,Aug-21,29.0,11,18.0,8.0,8.0,3.0,3.0,6122,251,29.4,1381,8454482,28724800,20800,2021,8,-27.570,153.008,-38.039,144.469
Brisbane-Melbourne,Brisbane,Melbourne,Qantas,Aug-21,73.0,21,52.0,19.0,19.0,2.0,2.0,6122,251,29.4,1381,8454482,28724800,20800,2021,8,-27.570,153.008,-38.039,144.469
Brisbane-Melbourne,Brisbane,Melbourne,Virgin Australia,Aug-21,90.0,26,64.0,17.0,19.0,9.0,7.0,6122,251,29.4,1381,8454482,28724800,20800,2021,8,-27.570,153.008,-38.039,144.469
Brisbane-Melbourne,Brisbane,Melbourne,All Airlines,Aug-21,192.0,58,134.0,44.0,46.0,14.0,12.0,6122,251,29.4,1381,8454482,28724800,20800,2021,8,-27.570,153.008,-38.039,144.469
Brisbane-Newcastle,Brisbane,Newcastle,Jetstar,Aug-21,9.0,9,0.0,8.0,8.0,1.0,1.0,923,44,12.9,614,566722,4379048,7132,2021,8,-27.570,153.008,-32.790330172,151.833996664
Brisbane-Newcastle,Brisbane,Newcastle,QantasLink,Aug-21,6.0,0,6.0,0.0,0.0,0.0,0.0,923,44,12.9,614,566722,4379048,7132,2021,8,-27.570,153.008,-32.790330172,151.833996664
Brisbane-Newcastle,Brisbane,Newcastle,Virgin Australia,Aug-21,13.0,13,0.0,13.0,13.0,0.0,0.0,923,44,12.9,614,566722,4379048,7132,2021,8,-27.570,153.008,-32.790330172,151.833996664
Brisbane-Newcastle,Brisbane,Newcastle,All Airlines,Aug-21,28.0,22,6.0,21.0,21.0,1.0,1.0,923,44,12.9,614,566722,4379048,7132,2021,8,-27.570,153.008,-32.790330172,151.833996664
Brisbane-Proserpine,Brisbane,Proserpine,Jetstar,Aug-21,31.0,30,1.0,28.0,25.0,2.0,5.0,11651,120,54.6,895,10427645,19084980,21324,2021,8,-27.570,153.008,-20.495,148.552
Brisbane-Proserpine,Brisbane,Proserpine,Virgin Australia,Aug-21,42.0,30,12.0,26.0,26.0,4.0,4.0,11651,120,54.6,895,10427645,19084980,21324,2021,8,-27.570,153.008,-20.495,148.552
Brisbane-Proserpine,Brisbane,Proserpine,All Airlines,Aug-21,73.0,60,13.0,54.0,51.0,6.0,9.0,11651,120,54.6,895,10427645,19084980,21324,2021,8,-27.570,153.008,-20.495,148.552
Brisbane-Sydney,Brisbane,Sydney,Jetstar,Aug-21,11.0,0,11.0,0.0,0.0,0.0,0.0,5564,317,27.2,753,4189692,15384543,20431,2021,8,-27.570,153.008,-33.924,150.988
Brisbane-Sydney,Brisbane,Sydney,Qantas,Aug-21,43.0,33,10.0,27.0,28.0,6.0,5.0,5564,317,27.2,753,4189692,15384543,20431,2021,8,-27.570,153.008,-33.924,150.988
Brisbane-Sydney,Brisbane,Sydney,Virgin Australia,Aug-21,22.0,22,0.0,11.0,16.0,11.0,6.0,5564,317,27.2,753,4189692,15384543,20431,2021,8,-27.570,153.008,-33.924,150.988
Brisbane-Sydney,Brisbane,Sydney,All Airlines,Aug-21,76.0,55,21.0,38.0,44.0,17.0,11.0,5564,317,27.2,753,4189692,15384543,20431,2021,8,-27.570,153.008,-33.924,150.988
Brisbane-Townsville,Brisbane,Townsville,Jetstar,Aug-21,55.0,45,10.0,40.0,39.0,5.0,6.0,31968,338,61.5,1112,35548416,57828448,52004,2021,8,-27.570,153.008,-19.253,146.765
Brisbane-Townsville,Brisbane,Townsville,Qantas,Aug-21,93.0,60,33.0,55.0,48.0,5.0,12.0,31968,338,61.5,1112,35548416,57828448,52004,2021,8,-27.570,153.008,-19.253,146.765
Brisbane-Townsville,Brisbane,Townsville,Virgin Australia,Aug-21,81.0,47,34.0,45.0,42.0,2.0,5.0,31968,338,61.5,1112,35548416,57828448,52004,2021,8,-27.570,153.008,-19.253,146.765
Brisbane-Townsville,Brisbane,Townsville,All Airlines,Aug-21,229.0,152,77.0,140.0,129.0,12.0,23.0,31968,338,61.5,1112,35548416,57828448,52004,2021,8,-27.570,153.008,-19.253,146.765
Cairns-Melbourne,Cairns,Melbourne,Jetstar,Aug-21,39.0,17,22.0,17.0,17.0,0.0,0.0,2118,70,16.8,2311,4894698,29104734,12594,2021,8,-16.886,145.755,-38.039,144.469
Cairns-Melbourne,Cairns,Melbourne,Qantas,Aug-21,10.0,0,10.0,0.0,0.0,0.0,0.0,2118,70,16.8,2311,4894698,29104734,12594,2021,8,-16.886,145.755,-38.039,144.469
Cairns-Melbourne,Cairns,Melbourne,Virgin Australia,Aug-21,29.0,18,11.0,16.0,17.0,2.0,1.0,2118,70,16.8,2311,4894698,29104734,12594,2021,8,-16.886,145.755,-38.039,144.469
Cairns-Melbourne,Cairns,Melbourne,All Airlines,Aug-21,78.0,35,43.0,33.0,34.0,2.0,1.0,2118,70,16.8,2311,4894698,29104734,12594,2021,8,-16.886,145.755,-38.039,144.469
Cairns-Sydney,Cairns,Sydney,Jetstar,Aug-21,13.0,13,0.0,11.0,12.0,2.0,1.0,652,62,5.9,1971,1285092,21937230,11130,2021,8,-16.886,145.755,-33.924,150.988
Cairns-Sydney,Cairns,Sydney,Virgin Australia,Aug-21,18.0,18,0.0,17.0,18.0,1.0,0.0,652,62,5.9,1971,1285092,21937230,11130,2021,8,-16.886,145.755,-33.924,150.988
Cairns-Sydney,Cairns,Sydney,All Airlines,Aug-21,31.0,31,0.0,28.0,30.0,3.0,1.0,652,62,5.9,1971,1285092,21937230,11130,2021,8,-16.886,145.755,-33.924,150.988
Darwin-Melbourne,Darwin,Melbourne,Jetstar,Aug-21,16.0,5,11.0,3.0,3.0,2.0,2.0,13404,146,46.8,3131,41967924,89696888,28648,2021,8,-12.415,130.877,-38.039,144.469
Darwin-Melbourne,Darwin,Melbourne,Qantas,Aug-21,53.0,43,10.0,40.0,37.0,3.0,6.0,13404,146,46.8,3131,41967924,89696888,28648,2021,8,-12.415,130.877,-38.039,144.469
Darwin-Melbourne,Darwin,Melbourne,Virgin Australia,Aug-21,32.0,25,7.0,20.0,22.0,5.0,3.0,13404,146,46.8,3131,41967924,89696888,28648,2021,8,-12.415,130.877,-38.039,144.469
Darwin-Melbourne,Darwin,Melbourne,All Airlines,Aug-21,101.0,73,28.0,63.0,62.0,10.0,11.0,13404,146,46.8,3131,41967924,89696888,28648,2021,8,-12.415,130.877,-38.039,144.469
Hobart-Melbourne,Hobart,Melbourne,Jetstar,Aug-21,42.0,20,22.0,18.0,19.0,2.0,1.0,6597,142,31.0,618,4076946,13160928,21296,2021,8,-42.836,147.510,-38.039,144.469
Hobart-Melbourne,Hobart,Melbourne,QantasLink,Aug-21,47.0,24,23.0,20.0,20.0,4.0,4.0,6597,142,31.0,618,4076946,13160928,21296,2021,8,-42.836,147.510,-38.039,144.469
Hobart-Melbourne,Hobart,Melbourne,Virgin Australia,Aug-21,34.0,23,11.0,21.0,22.0,2.0,1.0,6597,142,31.0,618,4076946,13160928,21296,2021,8,-42.836,147.510,-38.039,144.469
Hobart-Melbourne,Hobart,Melbourne,All Airlines,Aug-21,123.0,67,56.0,59.0,61.0,8.0,6.0,6597,142,31.0,618,4076946,13160928,21296,2021,8,-42.836,147.510,-38.039,144.469
Hobart-Sydney,Hobart,Sydney,Jetstar,Aug-21,15.0,11,4.0,11.0,11.0,0.0,0.0,404,58,3.9,1039,419756,10784820,10380,2021,8,-42.836,147.510,-33.924,150.988
Hobart-Sydney,Hobart,Sydney,Virgin Australia,Aug-21,18.0,18,0.0,18.0,18.0,0.0,0.0,404,58,3.9,1039,419756,10784820,10380,2021,8,-42.836,147.510,-33.924,150.988
Hobart-Sydney,Hobart,Sydney,All Airlines,Aug-21,33.0,29,4.0,29.0,29.0,0.0,0.0,404,58,3.9,1039,419756,10784820,10380,2021,8,-42.836,147.510,-33.924,150.988
Launceston-Melbourne,Launceston,Melbourne,Jetstar,Aug-21,27.0,3,24.0,3.0,3.0,0.0,0.0,3239,200,25.6,476,1541764,6033300,12675,2021,8,-41.545,147.214,-38.039,144.469
Launceston-Melbourne,Launceston,Melbourne,QantasLink,Aug-21,35.0,19,16.0,16.0,17.0,3.0,2.0,3239,200,25.6,476,1541764,6033300,12675,2021,8,-41.545,147.214,-38.039,144.469
Launceston-Melbourne,Launceston,Melbourne,Virgin Australia,Aug-21,24.0,18,6.0,18.0,17.0,0.0,1.0,3239,200,25.6,476,1541764,6033300,12675,2021,8,-41.545,147.214,-38.039,144.469
Launceston-Melbourne,Launceston,Melbourne,All Airlines,Aug-21,86.0,40,46.0,37.0,37.0,3.0,3.0,3239,200,25.6,476,1541764,6033300,12675,2021,8,-41.545,147.214,-38.039,144.469
Launceston-Sydney,Launceston,Sydney,Jetstar,Aug-21,14.0,14,0.0,13.0,14.0,1.0,0.0,0,0,0.0,914,0,0,0,2021,8,-41.545,147.214,-33.924,150.988
Launceston-Sydney,Launceston,Sydney,Virgin Australia,Aug-21,18.0,18,0.0,17.0,18.0,1.0,0.0,0,0,0.0,914,0,0,0,2021,8,-41.545,147.214,-33.924,150.988
Launceston-Sydney,Launceston,Sydney,All Airlines,Aug-21,32.0,32,0.0,30.0,32.0,2.0,0.0,0,0,0.0,914,0,0,0,2021,8,-41.545,147.214,-33.924,150.988
Melbourne-Newcastle,Melbourne,Newcastle,Jetstar,Aug-21,18.0,17,1.0,16.0,16.0,1.0,1.0,489,69,3.9,836,408804,10418232,12462,2021,8,-38.039,144.469,-32.790330172,151.833996664
Melbourne-Newcastle,Melbourne,Newcastle,Virgin Australia,Aug-21,23.0,18,5.0,18.0,18.0,0.0,0.0,489,69,3.9,836,408804,10418232,12462,2021,8,-38.039,144.469,-32.790330172,151.833996664
Melbourne-Newcastle,Melbourne,Newcastle,All Airlines,Aug-21,41.0,35,6.0,34.0,34.0,1.0,1.0,489,69,3.9,836,408804,10418232,12462,2021,8,-38.039,144.469,-32.790330172,151.833996664
Melbourne-Perth,Melbourne,Perth,Jetstar,Aug-21,3.0,0,3.0,0.0,0.0,0.0,0.0,5023,225,22.9,2706,13592238,59388582,21947,2021,8,-38.039,144.469,-31.961,115.868
Melbourne-Perth,Melbourne,Perth,Qantas,Aug-21,44.0,30,14.0,23.0,23.0,7.0,7.0,5023,225,22.9,2706,13592238,59388582,21947,2021,8,-38.039,144.469,-31.961,115.868
Melbourne-Perth,Melbourne,Perth,Virgin Australia,Aug-21,25.0,22,3.0,19.0,18.0,3.0,4.0,5023,225,22.9,2706,13592238,59388582,21947,2021,8,-38.039,144.469,-31.961,115.868
Melbourne-Perth,Melbourne,Perth,All Airlines,Aug-21,72.0,52,20.0,42.0,41.0,10.0,11.0,5023,225,22.9,2706,13592238,59388582,21947,2021,8,-38.039,144.469,-31.961,115.868
Melbourne-Sydney,Melbourne,Sydney,Jetstar,Aug-21,18.0,1,17.0,1.0,1.0,0.0,0.0,4698,394,19.0,706,3316788,17414196,24666,2021,8,-38.039,144.469,-33.924,150.988
Melbourne-Sydney,Melbourne,Sydney,Qantas,Aug-21,56.0,46,10.0,35.0,39.0,11.0,7.0,4698,394,19.0,706,3316788,17414196,24666,2021,8,-38.039,144.469,-33.924,150.988
Melbourne-Sydney,Melbourne,Sydney,Virgin Australia,Aug-21,21.0,21,0.0,21.0,21.0,0.0,0.0,4698,394,19.0,706,3316788,17414196,24666,2021,8,-38.039,144.469,-33.924,150.988
Melbourne-Sydney,Melbourne,Sydney,All Airlines,Aug-21,95.0,68,27.0,57.0,61.0,11.0,7.0,4698,394,19.0,706,3316788,17414196,24666,2021,8,-38.039,144.469,-33.924,150.988
Adelaide-Canberra,Adelaide,Canberra,Qantas,Aug-21,22.0,12,10.0,12.0,12.0,0.0,0.0,0,0,0.0,972,0,0,0,2021,8,-34.945,138.531,-35.307,149.195
Adelaide-Canberra,Adelaide,Canberra,Virgin Australia,Aug-21,15.0,14,1.0,13.0,13.0,1.0,1.0,0,0,0.0,972,0,0,0,2021,8,-34.945,138.531,-35.307,149.195
Adelaide-Canberra,Adelaide,Canberra,All Airlines,Aug-21,37.0,26,11.0,25.0,25.0,1.0,1.0,0,0,0.0,972,0,0,0,2021,8,-34.945,138.531,-35.307,149.195
